"CubeId";"amarbma"
"PublishingDate";"2023-03-21 09:00"

"Date";"D0";"Value"
"2005-09";"T2";"8951"
"2005-09";"S2";"12991.39005525"
"2005-09";"RS";"210888"
"2005-09";"E";"3946988"
"2005-10";"K";"2452"
"2005-10";"T0";"144066"
"2005-10";"S0";"147313"
"2005-10";"T1";"3.65002376"
"2005-10";"S1";"3.73228903"
"2005-10";"T2";"8874"
"2005-10";"S2";"13098.03896785"
"2005-10";"RS";"212534"
"2005-10";"E";"3946988"
"2005-11";"K";"2852"
"2005-11";"T0";"146762"
"2005-11";"S0";"145369"
"2005-11";"T1";"3.71832901"
"2005-11";"S1";"3.68303628"
"2005-11";"T2";"8593"
"2005-11";"S2";"13197.81504089"
"2005-11";"RS";"216859"
"2005-11";"E";"3946988"
"2005-12";"K";"1917"
"2005-12";"T0";"151764"
"2005-12";"S0";"144170"
"2005-12";"T1";"3.84505856"
"2005-12";"S1";"3.65265869"
"2005-12";"T2";"7341"
"2005-12";"S2";"13343.50748262"
"2005-12";"RS";"220999"
"2005-12";"E";"3946988"
"2006-01";"K";"2778"
"2006-01";"T0";"154204"
"2006-01";"S0";"142312"
"2006-01";"T1";"3.90687785"
"2006-01";"S1";"3.60558482"
"2006-01";"T2";"9287"
"2006-01";"S2";"13579.55064844"
"2006-01";"RS";"221825"
"2006-01";"E";"3946988"
"2006-02";"K";"2712"
"2006-02";"T0";"150099"
"2006-02";"S0";"140186"
"2006-02";"T1";"3.8028745"
"2006-02";"S1";"3.55172096"
"2006-02";"T2";"10971"
"2006-02";"S2";"13906.47563824"
"2006-02";"RS";"218394"
"2006-02";"E";"3946988"
"2006-03";"K";"2330"
"2006-03";"T0";"143249"
"2006-03";"S0";"138080"
"2006-03";"T1";"3.62932444"
"2006-03";"S1";"3.49836382"
"2006-03";"T2";"11721"
"2006-03";"S2";"14312.56405884"
"2006-03";"RS";"212486"
"2006-03";"E";"3946988"
"2006-04";"K";"1626"
"2006-04";"T0";"136360"
"2006-04";"S0";"135968"
"2006-04";"T1";"3.45478628"
"2006-04";"S1";"3.44485466"
"2006-04";"T2";"10888"
"2006-04";"S2";"14681.64124218"
"2006-04";"RS";"204316"
"2006-04";"E";"3946988"
"2006-05";"K";"1136"
"2006-05";"T0";"129486"
"2006-05";"S0";"133834"
"2006-05";"T1";"3.28062817"
"2006-05";"S1";"3.39078811"
"2006-05";"T2";"12370"
"2006-05";"S2";"14977.36894551"
"2006-05";"RS";"196638"
"2006-05";"E";"3946988"
"2006-06";"K";"1107"
"2006-06";"T0";"122837"
"2006-06";"S0";"131499"
"2006-06";"T1";"3.1121706"
"2006-06";"S1";"3.33162908"
"2006-06";"T2";"12559"
"2006-06";"S2";"15175.56950904"
"2006-06";"RS";"189892"
"2006-06";"E";"3946988"
"2006-07";"K";"549"
"2006-07";"T0";"121725"
"2006-07";"S0";"130243"
"2006-07";"T1";"3.08399722"
"2006-07";"S1";"3.29980735"
"2006-07";"T2";"11529"
"2006-07";"S2";"15267.66058983"
"2006-07";"RS";"186936"
"2006-07";"E";"3946988"
"2006-08";"K";"527"
"2006-08";"T0";"123074"
"2006-08";"S0";"129033"
"2006-08";"T1";"3.11817518"
"2006-08";"S1";"3.26915106"
"2006-08";"T2";"11782"
"2006-08";"S2";"15295.63766141"
"2006-08";"RS";"186654"
"2006-08";"E";"3946988"
"2006-09";"K";"792"
"2006-09";"T0";"121876"
"2006-09";"S0";"127477"
"2006-09";"T1";"3.08782292"
"2006-09";"S1";"3.22972859"
"2006-09";"T2";"11266"
"2006-09";"S2";"15352.81837473"
"2006-09";"RS";"184880"
"2006-09";"E";"3946988"
"2006-10";"K";"560"
"2006-10";"T0";"122765"
"2006-10";"S0";"125894"
"2006-10";"T1";"3.11034642"
"2006-10";"S1";"3.18962206"
"2006-10";"T2";"11203"
"2006-10";"S2";"15533.06703512"
"2006-10";"RS";"186149"
"2006-10";"E";"3946988"
"2006-11";"K";"638"
"2006-11";"T0";"124133"
"2006-11";"S0";"122897"
"2006-11";"T1";"3.14500576"
"2006-11";"S1";"3.11369074"
"2006-11";"T2";"11062"
"2006-11";"S2";"15822.04747426"
"2006-11";"RS";"188641"
"2006-11";"E";"3946988"
"2006-12";"K";"395"
"2006-12";"T0";"128580"
"2006-12";"S0";"120940"
"2006-12";"T1";"3.25767395"
"2006-12";"S1";"3.06410863"
"2006-12";"T2";"10072"
"2006-12";"S2";"16108.95471048"
"2006-12";"RS";"192156"
"2006-12";"E";"3946988"
"2007-01";"K";"1148"
"2007-01";"T0";"131057"
"2007-01";"S0";"119042"
"2007-01";"T1";"3.32043067"
"2007-01";"S1";"3.01602133"
"2007-01";"T2";"12062"
"2007-01";"S2";"16292.44373778"
"2007-01";"RS";"193176"
"2007-01";"E";"3946988"
"2007-02";"K";"1564"
"2007-02";"T0";"126395"
"2007-02";"S0";"116526"
"2007-02";"T1";"3.20231528"
"2007-02";"S1";"2.95227652"
"2007-02";"T2";"13253"
"2007-02";"S2";"16279.78841649"
"2007-02";"RS";"188902"
"2007-02";"E";"3946988"
"2007-03";"K";"1545"
"2007-03";"T0";"117915"
"2007-03";"S0";"112970"
"2007-03";"T1";"2.98746791"
"2007-03";"S1";"2.8621825"
"2007-03";"T2";"13643"
"2007-03";"S2";"16133.83931056"
"2007-03";"RS";"180298"
"2007-03";"E";"3946988"
"2007-04";"K";"617"
"2007-04";"T0";"112829"
"2007-04";"S0";"112311"
"2007-04";"T1";"2.85861016"
"2007-04";"S1";"2.84548623"
"2007-04";"T2";"13537"
"2007-04";"S2";"16022.608396"
"2007-04";"RS";"173806"
"2007-04";"E";"3946988"
"2007-05";"K";"1461"
"2007-05";"T0";"106200"
"2007-05";"S0";"110556"
"2007-05";"T1";"2.69065931"
"2007-05";"S1";"2.80102194"
"2007-05";"T2";"13339"
"2007-05";"S2";"16082.38699135"
"2007-05";"RS";"165843"
"2007-05";"E";"3946988"
"2007-06";"K";"458"
"2007-06";"T0";"99781"
"2007-06";"S0";"108617"
"2007-06";"T1";"2.52802897"
"2007-06";"S1";"2.75189588"
"2007-06";"T2";"13343"
"2007-06";"S2";"16316.93066378"
"2007-06";"RS";"158677"
"2007-06";"E";"3946988"
"2007-07";"K";"220"
"2007-07";"T0";"99779"
"2007-07";"S0";"108053"
"2007-07";"T1";"2.5279783"
"2007-07";"S1";"2.7376065"
"2007-07";"T2";"13503"
"2007-07";"S2";"16650.65936888"
"2007-07";"RS";"157068"
"2007-07";"E";"3946988"
"2007-08";"K";"354"
"2007-08";"T0";"100757"
"2007-08";"S0";"106691"
"2007-08";"T1";"2.55275668"
"2007-08";"S1";"2.70309917"
"2007-08";"T2";"13091"
"2007-08";"S2";"17073.0977104"
"2007-08";"RS";"156235"
"2007-08";"E";"3946988"
"2007-09";"K";"346"
"2007-09";"T0";"99681"
"2007-09";"S0";"105463"
"2007-09";"T1";"2.52549539"
"2007-09";"S1";"2.67198684"
"2007-09";"T2";"13601"
"2007-09";"S2";"17533.3537892"
"2007-09";"RS";"154395"
"2007-09";"E";"3946988"
"2007-10";"K";"528"
"2007-10";"T0";"102039"
"2007-10";"S0";"105226"
"2007-10";"T1";"2.58523715"
"2007-10";"S1";"2.66598226"
"2007-10";"T2";"14273"
"2007-10";"S2";"17954.79657654"
"2007-10";"RS";"157458"
"2007-10";"E";"3946988"
"2007-11";"K";"304"
"2007-11";"T0";"104820"
"2007-11";"S0";"103762"
"2007-11";"T1";"2.65569594"
"2007-11";"S1";"2.62889069"
"2007-11";"T2";"13766"
"2007-11";"S2";"18259.64506109"
"2007-11";"RS";"161214"
"2007-11";"E";"3946988"
"2007-12";"K";"336"
"2007-12";"T0";"109012"
"2007-12";"S0";"101049"
"2007-12";"T1";"2.76190351"
"2007-12";"S1";"2.56015473"
"2007-12";"T2";"11420"
"2007-12";"S2";"18380.34111519"
"2007-12";"RS";"164838"
"2007-12";"E";"3946988"
"2008-01";"K";"465"
"2008-01";"T0";"111877"
"2008-01";"S0";"99749"
"2008-01";"T1";"2.8344905"
"2008-01";"S1";"2.52721822"
"2008-01";"T2";"13608"
"2008-01";"S2";"18292.67925501"
"2008-01";"RS";"166414"
"2008-01";"E";"3946988"
"2008-02";"K";"1003"
"2008-02";"T0";"108457"
"2008-02";"S0";"98419"
"2008-02";"T1";"2.74784215"
"2008-02";"S1";"2.49352164"
"2008-02";"T2";"15155"
"2008-02";"S2";"18122.88250683"
"2008-02";"RS";"163744"
"2008-02";"E";"3946988"
"2008-03";"K";"1127"
"2008-03";"T0";"103777"
"2008-03";"S0";"98948"
"2008-03";"T1";"2.62927072"
"2008-03";"S1";"2.50692427"
"2008-03";"T2";"15035"
"2008-03";"S2";"17991.09515987"
"2008-03";"RS";"159031"
"2008-03";"E";"3946988"
"2008-04";"K";"1490"
"2008-04";"T0";"100880"
"2008-04";"S0";"100275"
"2008-04";"T1";"2.55587298"
"2008-04";"S1";"2.54054484"
"2008-04";"T2";"15488"
"2008-04";"S2";"17948.54304152"
"2008-04";"RS";"154894"
"2008-04";"E";"3946988"
"2008-05";"K";"1468"
"2008-05";"T0";"95166"
"2008-05";"S0";"99677"
"2008-05";"T1";"2.41110437"
"2008-05";"S1";"2.52539405"
"2008-05";"T2";"15414"
"2008-05";"S2";"17941.89919927"
"2008-05";"RS";"148527"
"2008-05";"E";"3946988"
"2008-06";"K";"1413"
"2008-06";"T0";"91477"
"2008-06";"S0";"100335"
"2008-06";"T1";"2.31764069"
"2008-06";"S1";"2.54206499"
"2008-06";"T2";"15181"
"2008-06";"S2";"17933.02748502"
"2008-06";"RS";"144546"
"2008-06";"E";"3946988"
"2008-07";"K";"807"
"2008-07";"T0";"92163"
"2008-07";"S0";"100342"
"2008-07";"T1";"2.33502103"
"2008-07";"S1";"2.54224234"
"2008-07";"T2";"14549"
"2008-07";"S2";"17928.99043455"
"2008-07";"RS";"143798"
"2008-07";"E";"3946988"
"2008-08";"K";"704"
"2008-08";"T0";"94039"
"2008-08";"S0";"100342"
"2008-08";"T1";"2.38255095"
"2008-08";"S1";"2.54224234"
"2008-08";"T2";"13763"
"2008-08";"S2";"17861.02989043"
"2008-08";"RS";"143549"
"2008-08";"E";"3946988"
"2008-09";"K";"1007"
"2008-09";"T0";"95980"
"2008-09";"S0";"101792"
"2008-09";"T1";"2.43172769"
"2008-09";"S1";"2.57897921"
"2008-09";"T2";"14132"
"2008-09";"S2";"17666.53853636"
"2008-09";"RS";"145937"
"2008-09";"E";"3946988"
"2008-10";"K";"1634"
"2008-10";"T0";"100471"
"2008-10";"S0";"103890"
"2008-10";"T1";"2.54551065"
"2008-10";"S1";"2.63213367"
"2008-10";"T2";"13546"
"2008-10";"S2";"17310.17138736"
"2008-10";"RS";"151390"
"2008-10";"E";"3946988"
"2008-11";"K";"4182"
"2008-11";"T0";"107652"
"2008-11";"S0";"106921"
"2008-11";"T1";"2.72744685"
"2008-11";"S1";"2.7089264"
"2008-11";"T2";"11927"
"2008-11";"S2";"16827.19734967"
"2008-11";"RS";"160144"
"2008-11";"E";"3946988"
"2008-12";"K";"9710"
"2008-12";"T0";"118762"
"2008-12";"S0";"110085"
"2008-12";"T1";"3.00892731"
"2008-12";"S1";"2.78908879"
"2008-12";"T2";"9744"
"2008-12";"S2";"16346.14985078"
"2008-12";"RS";"171279"
"2008-12";"E";"3946988"
"2009-01";"K";"25529"
"2009-01";"T0";"128430"
"2009-01";"S0";"116103"
"2009-01";"T1";"3.25387359"
"2009-01";"S1";"2.94155949"
"2009-01";"T2";"11213"
"2009-01";"S2";"15954.30570232"
"2009-01";"RS";"180287"
"2009-01";"E";"3946988"
"2009-02";"K";"45532"
"2009-02";"T0";"132402"
"2009-02";"S0";"122072"
"2009-02";"T1";"3.35450728"
"2009-02";"S1";"3.09278873"
"2009-02";"T2";"12644"
"2009-02";"S2";"15672.53447993"
"2009-02";"RS";"186273"
"2009-02";"E";"3946988"
"2009-03";"K";"64630"
"2009-03";"T0";"134713"
"2009-03";"S0";"129739"
"2009-03";"T1";"3.41305826"
"2009-03";"S1";"3.28703812"
"2009-03";"T2";"13057"
"2009-03";"S2";"15395.41969751"
"2009-03";"RS";"191992"
"2009-03";"E";"3946988"
"2009-04";"K";"80152"
"2009-04";"T0";"136709"
"2009-04";"S0";"136157"
"2009-04";"T1";"3.46362847"
"2009-04";"S1";"3.44964312"
"2009-04";"T2";"12397"
"2009-04";"S2";"15089.85147196"
"2009-04";"RS";"194726"
"2009-04";"E";"3946988"
"2009-05";"K";"92204"
"2009-05";"T0";"135128"
"2009-05";"S0";"139875"
"2009-05";"T1";"3.42357261"
"2009-05";"S1";"3.54384153"
"2009-05";"T2";"11739"
"2009-05";"S2";"14510.77162698"
"2009-05";"RS";"192516"
"2009-05";"E";"3946988"
"2009-06";"K";"91843"
"2009-06";"T0";"140253"
"2009-06";"S0";"149132"
"2009-06";"T1";"3.55341845"
"2009-06";"S1";"3.7783748"
"2009-06";"T2";"14855"
"2009-06";"S2";"14217.94591113"
"2009-06";"RS";"198990"
"2009-06";"E";"3946988"
"2009-07";"K";"63646"
"2009-07";"T0";"145364"
"2009-07";"S0";"153780"
"2009-07";"T1";"3.6829096"
"2009-07";"S1";"3.89613548"
"2009-07";"T2";"14370"
"2009-07";"S2";"13970.14746565"
"2009-07";"RS";"204137"
"2009-07";"E";"3946988"
"2009-08";"K";"67367"
"2009-08";"T0";"150831"
"2009-08";"S0";"157341"
"2009-08";"T1";"3.82142028"
"2009-08";"S1";"3.98635618"
"2009-08";"T2";"13353"
"2009-08";"S2";"13789.07879197"
"2009-08";"RS";"208568"
"2009-08";"E";"3946988"
"2009-09";"K";"79464"
"2009-09";"T0";"154409"
"2009-09";"S0";"160619"
"2009-09";"T1";"3.91207169"
"2009-09";"S1";"4.06940685"
"2009-09";"T2";"13940"
"2009-09";"S2";"13640.30046188"
"2009-09";"RS";"212902"
"2009-09";"E";"3946988"
"2009-10";"K";"75460"
"2009-10";"T0";"158138"
"2009-10";"S0";"161928"
"2009-10";"T1";"4.00654879"
"2009-10";"S1";"4.10257138"
"2009-10";"T2";"13147"
"2009-10";"S2";"13505.50793402"
"2009-10";"RS";"217972"
"2009-10";"E";"3946988"
"2009-11";"K";"67076"
"2009-11";"T0";"163950"
"2009-11";"S0";"163098"
"2009-11";"T1";"4.15380032"
"2009-11";"S1";"4.13221424"
"2009-11";"T2";"12936"
"2009-11";"S2";"13396.22245571"
"2009-11";"RS";"226116"
"2009-11";"E";"3946988"
"2009-12";"K";"55783"
"2009-12";"T0";"172740"
"2009-12";"S0";"163445"
"2009-12";"T1";"4.37650178"
"2009-12";"S1";"4.14100575"
"2009-12";"T2";"10824"
"2009-12";"S2";"13411.54464972"
"2009-12";"RS";"234359"
"2009-12";"E";"3946988"
"2010-01";"K";"54434"
"2010-01";"T0";"175765"
"2010-01";"S0";"163051"
"2010-01";"T1";"4.06590577"
"2010-01";"S1";"3.77179758"
"2010-01";"T2";"12528"
"2010-01";"S2";"13698.44599641"
"2010-01";"RS";"236317"
"2010-01";"E";"4322899"
"2010-02";"K";"45311"
"2010-02";"T0";"172999"
"2010-02";"S0";"162209"
"2010-02";"T1";"4.00192093"
"2010-02";"S1";"3.75231991"
"2010-02";"T2";"14795"
"2010-02";"S2";"14296.35479146"
"2010-02";"RS";"235667"
"2010-02";"E";"4322899"
"2010-03";"K";"39425"
"2010-03";"T0";"166032"
"2010-03";"S0";"160847"
"2010-03";"T1";"3.84075594"
"2010-03";"S1";"3.72081328"
"2010-03";"T2";"16965"
"2010-03";"S2";"15044.14496108"
"2010-03";"RS";"231497"
"2010-03";"E";"4322899"
"2010-04";"K";"37037"
"2010-04";"T0";"158570"
"2010-04";"S0";"158134"
"2010-04";"T1";"3.66814029"
"2010-04";"S1";"3.65805447"
"2010-04";"T2";"17294"
"2010-04";"S2";"15740.63124972"
"2010-04";"RS";"223804"
"2010-04";"E";"4322899"
"2010-05";"K";"23653"
"2010-05";"T0";"151074"
"2010-05";"S0";"156008"
"2010-05";"T1";"3.49473814"
"2010-05";"S1";"3.60887451"
"2010-05";"T2";"17097"
"2010-05";"S2";"16317.96012539"
"2010-05";"RS";"215264"
"2010-05";"E";"4322899"
"2010-06";"K";"20049"
"2010-06";"T0";"144473"
"2010-06";"S0";"153644"
"2010-06";"T1";"3.34203968"
"2010-06";"S1";"3.55418898"
"2010-06";"T2";"17642"
"2010-06";"S2";"16847.42756072"
"2010-06";"RS";"209270"
"2010-06";"E";"4322899"
"2010-07";"K";"12318"
"2010-07";"T0";"142330"
"2010-07";"S0";"151211"
"2010-07";"T1";"3.29246647"
"2010-07";"S1";"3.49790731"
"2010-07";"T2";"17426"
"2010-07";"S2";"17355.40442286"
"2010-07";"RS";"205604"
"2010-07";"E";"4322899"
"2010-08";"K";"10203"
"2010-08";"T0";"142879"
"2010-08";"S0";"149570"
"2010-08";"T1";"3.30516628"
"2010-08";"S1";"3.45994667"
"2010-08";"T2";"17994"
"2010-08";"S2";"17866.15673727"
"2010-08";"RS";"204989"
"2010-08";"E";"4322899"
"2010-09";"K";"10715"
"2010-09";"T0";"140040"
"2010-09";"S0";"146612"
"2010-09";"T1";"3.23949276"
"2010-09";"S1";"3.39152037"
"2010-09";"T2";"18457"
"2010-09";"S2";"18353.82196872"
"2010-09";"RS";"202774"
"2010-09";"E";"4322899"
"2010-10";"K";"9786"
"2010-10";"T0";"139365"
"2010-10";"S0";"143477"
"2010-10";"T1";"3.22387824"
"2010-10";"S1";"3.31899959"
"2010-10";"T2";"17059"
"2010-10";"S2";"18749.31320915"
"2010-10";"RS";"202675"
"2010-10";"E";"4322899"
"2010-11";"K";"8789"
"2010-11";"T0";"141668"
"2010-11";"S0";"140606"
"2010-11";"T1";"3.27715267"
"2010-11";"S1";"3.25258582"
"2010-11";"T2";"17598"
"2010-11";"S2";"19107.81505523"
"2010-11";"RS";"206715"
"2010-11";"E";"4322899"
"2010-12";"K";"7750"
"2010-12";"T0";"148636"
"2010-12";"S0";"138694"
"2010-12";"T1";"3.4383408"
"2010-12";"S1";"3.20835624"
"2010-12";"T2";"15507"
"2010-12";"S2";"19523.49358526"
"2010-12";"RS";"211709"
"2010-12";"E";"4322899"
"2011-01";"K";"7582"
"2011-01";"T0";"148784"
"2011-01";"S0";"135443"
"2011-01";"T1";"3.44176443"
"2011-01";"S1";"3.13315208"
"2011-01";"T2";"17921"
"2011-01";"S2";"19901.31354405"
"2011-01";"RS";"210916"
"2011-01";"E";"4322899"
"2011-02";"K";"7022"
"2011-02";"T0";"143325"
"2011-02";"S0";"132070"
"2011-02";"T1";"3.31548343"
"2011-02";"S1";"3.05512574"
"2011-02";"T2";"20964"
"2011-02";"S2";"20178.02124886"
"2011-02";"RS";"205989"
"2011-02";"E";"4322899"
"2011-03";"K";"6154"
"2011-03";"T0";"134905"
"2011-03";"S0";"129635"
"2011-03";"T1";"3.12070673"
"2011-03";"S1";"2.9987978"
"2011-03";"T2";"21999"
"2011-03";"S2";"20409.14198532"
"2011-03";"RS";"197837"
"2011-03";"E";"4322899"
"2011-04";"K";"5931"
"2011-04";"T0";"123448"
"2011-04";"S0";"123262"
"2011-04";"T1";"2.85567625"
"2011-04";"S1";"2.85137358"
"2011-04";"T2";"21231"
"2011-04";"S2";"20501.01587493"
"2011-04";"RS";"181041"
"2011-04";"E";"4322899"
"2011-05";"K";"5390"
"2011-05";"T0";"114684"
"2011-05";"S0";"119764"
"2011-05";"T1";"2.65294193"
"2011-05";"S1";"2.77045566"
"2011-05";"T2";"21816"
"2011-05";"S2";"20295.61171213"
"2011-05";"RS";"171169"
"2011-05";"E";"4322899"
"2011-06";"K";"4787"
"2011-06";"T0";"110378"
"2011-06";"S0";"119891"
"2011-06";"T1";"2.55333284"
"2011-06";"S1";"2.7733935"
"2011-06";"T2";"21193"
"2011-06";"S2";"19860.51614205"
"2011-06";"RS";"165742"
"2011-06";"E";"4322899"
"2011-07";"K";"3201"
"2011-07";"T0";"109200"
"2011-07";"S0";"118552"
"2011-07";"T1";"2.52608261"
"2011-07";"S1";"2.74241892"
"2011-07";"T2";"19155"
"2011-07";"S2";"19437.98299554"
"2011-07";"RS";"162530"
"2011-07";"E";"4322899"
"2011-08";"K";"2851"
"2011-08";"T0";"111687"
"2011-08";"S0";"118569"
"2011-08";"T1";"2.58361345"
"2011-08";"S1";"2.74281217"
"2011-08";"T2";"18584"
"2011-08";"S2";"19125.06315217"
"2011-08";"RS";"164070"
"2011-08";"E";"4322899"
"2011-09";"K";"5220"
"2011-09";"T0";"111344"
"2011-09";"S0";"118153"
"2011-09";"T1";"2.57567896"
"2011-09";"S1";"2.733189"
"2011-09";"T2";"19435"
"2011-09";"S2";"18918.36769635"
"2011-09";"RS";"164448"
"2011-09";"E";"4322899"
"2011-10";"K";"6671"
"2011-10";"T0";"115178"
"2011-10";"S0";"119418"
"2011-10";"T1";"2.66436944"
"2011-10";"S1";"2.76245177"
"2011-10";"T2";"18750"
"2011-10";"S2";"18842.68668362"
"2011-10";"RS";"169191"
"2011-10";"E";"4322899"
"2011-11";"K";"8901"
"2011-11";"T0";"121109"
"2011-11";"S0";"120030"
"2011-11";"T1";"2.80156904"
"2011-11";"S1";"2.77660894"
"2011-11";"T2";"17395"
"2011-11";"S2";"18729.14195528"
"2011-11";"RS";"177681"
"2011-11";"E";"4322899"
"2011-12";"K";"7765"
"2011-12";"T0";"130662"
"2011-12";"S0";"120311"
"2011-12";"T1";"3.022555"
"2011-12";"S1";"2.78310921"
"2011-12";"T2";"15034"
"2011-12";"S2";"18454.09364304"
"2011-12";"RS";"185706"
"2011-12";"E";"4322899"
"2012-01";"K";"12129"
"2012-01";"T0";"134317"
"2012-01";"S0";"120229"
"2012-01";"T1";"3.10710475"
"2012-01";"S1";"2.78121233"
"2012-01";"T2";"17471"
"2012-01";"S2";"18073.59825832"
"2012-01";"RS";"187417"
"2012-01";"E";"4322899"
"2012-02";"K";"12771"
"2012-02";"T0";"133154"
"2012-02";"S0";"121500"
"2012-02";"T1";"3.0802015"
"2012-02";"S1";"2.8106139"
"2012-02";"T2";"18403"
"2012-02";"S2";"17630.38901033"
"2012-02";"RS";"187315"
"2012-02";"E";"4322899"
"2012-03";"K";"13047"
"2012-03";"T0";"126392"
"2012-03";"S0";"121137"
"2012-03";"T1";"2.9237787"
"2012-03";"S1";"2.80221675"
"2012-03";"T2";"17862"
"2012-03";"S2";"17144.48408795"
"2012-03";"RS";"180912"
"2012-03";"E";"4322899"
"2012-04";"K";"11128"
"2012-04";"T0";"123158"
"2012-04";"S0";"123066"
"2012-04";"T1";"2.84896779"
"2012-04";"S1";"2.84683959"
"2012-04";"T2";"18306"
"2012-04";"S2";"16766.0746367"
"2012-04";"RS";"176142"
"2012-04";"E";"4322899"
"2012-05";"K";"10685"
"2012-05";"T0";"118860"
"2012-05";"S0";"124059"
"2012-05";"T1";"2.74954377"
"2012-05";"S1";"2.86981028"
"2012-05";"T2";"17252"
"2012-05";"S2";"16655.91631333"
"2012-05";"RS";"170776"
"2012-05";"E";"4322899"
"2012-06";"K";"10781"
"2012-06";"T0";"114868"
"2012-06";"S0";"124792"
"2012-06";"T1";"2.65719833"
"2012-06";"S1";"2.8867665"
"2012-06";"T2";"17493"
"2012-06";"S2";"16680.58546231"
"2012-06";"RS";"166437"
"2012-06";"E";"4322899"
"2012-07";"K";"6321"
"2012-07";"T0";"116294"
"2012-07";"S0";"125766"
"2012-07";"T1";"2.69018545"
"2012-07";"S1";"2.90929767"
"2012-07";"T2";"17112"
"2012-07";"S2";"16592.86235817"
"2012-07";"RS";"167222"
"2012-07";"E";"4322899"
"2012-08";"K";"6179"
"2012-08";"T0";"119823"
"2012-08";"S0";"126987"
"2012-08";"T1";"2.77182048"
"2012-08";"S1";"2.93754261"
"2012-08";"T2";"16562"
"2012-08";"S2";"16416.29419895"
"2012-08";"RS";"170276"
"2012-08";"E";"4322899"
"2012-09";"K";"8122"
"2012-09";"T0";"120347"
"2012-09";"S0";"127556"
"2012-09";"T1";"2.78394198"
"2012-09";"S1";"2.95070507"
"2012-09";"T2";"15770"
"2012-09";"S2";"16337.14731025"
"2012-09";"RS";"170867"
"2012-09";"E";"4322899"
"2012-10";"K";"10153"
"2012-10";"T0";"125536"
"2012-10";"S0";"129626"
"2012-10";"T1";"2.90397717"
"2012-10";"S1";"2.9985896"
"2012-10";"T2";"15726"
"2012-10";"S2";"16346.40005721"
"2012-10";"RS";"178532"
"2012-10";"E";"4322899"
"2012-11";"K";"13388"
"2012-11";"T0";"132067"
"2012-11";"S0";"130947"
"2012-11";"T1";"3.05505634"
"2012-11";"S1";"3.0291478"
"2012-11";"T2";"15876"
"2012-11";"S2";"16365.70362484"
"2012-11";"RS";"188311"
"2012-11";"E";"4322899"
"2012-12";"K";"9479"
"2012-12";"T0";"142309"
"2012-12";"S0";"131776"
"2012-12";"T1";"3.29198068"
"2012-12";"S1";"3.04832475"
"2012-12";"T2";"13722"
"2012-12";"S2";"16228.81718433"
"2012-12";"RS";"196898"
"2012-12";"E";"4322899"
"2013-01";"K";"13201"
"2013-01";"T0";"148158"
"2013-01";"S0";"133475"
"2013-01";"T1";"3.4272834"
"2013-01";"S1";"3.08762708"
"2013-01";"T2";"14559"
"2013-01";"S2";"15891.60420713"
"2013-01";"RS";"201776"
"2013-01";"E";"4322899"
"2013-02";"K";"11008"
"2013-02";"T0";"146001"
"2013-02";"S0";"134181"
"2013-02";"T1";"3.37738633"
"2013-02";"S1";"3.10395871"
"2013-02";"T2";"16035"
"2013-02";"S2";"15473.92018123"
"2013-02";"RS";"200495"
"2013-02";"E";"4322899"
"2013-03";"K";"11099"
"2013-03";"T0";"138993"
"2013-03";"S0";"133791"
"2013-03";"T1";"3.2152729"
"2013-03";"S1";"3.09493699"
"2013-03";"T2";"16022"
"2013-03";"S2";"15096.88873269"
"2013-03";"RS";"194224"
"2013-03";"E";"4322899"
"2013-04";"K";"11012"
"2013-04";"T0";"135851"
"2013-04";"S0";"135653"
"2013-04";"T1";"3.14259019"
"2013-04";"S1";"3.13800993"
"2013-04";"T2";"16135"
"2013-04";"S2";"14761.32173415"
"2013-04";"RS";"190367"
"2013-04";"E";"4322899"
"2013-05";"K";"8464"
"2013-05";"T0";"131290"
"2013-05";"S0";"136631"
"2013-05";"T1";"3.03708229"
"2013-05";"S1";"3.16063364"
"2013-05";"T2";"14808"
"2013-05";"S2";"14382.33130398"
"2013-05";"RS";"185012"
"2013-05";"E";"4322899"
"2013-06";"K";"7622"
"2013-06";"T0";"126498"
"2013-06";"S0";"136715"
"2013-06";"T1";"2.92623075"
"2013-06";"S1";"3.16257678"
"2013-06";"T2";"14647"
"2013-06";"S2";"14042.95594237"
"2013-06";"RS";"179806"
"2013-06";"E";"4322899"
"2013-07";"K";"3721"
"2013-07";"T0";"128516"
"2013-07";"S0";"138032"
"2013-07";"T1";"2.97291239"
"2013-07";"S1";"3.19304245"
"2013-07";"T2";"14037"
"2013-07";"S2";"13867.09195545"
"2013-07";"RS";"181398"
"2013-07";"E";"4322899"
"2013-08";"K";"4158"
"2013-08";"T0";"129956"
"2013-08";"S0";"137412"
"2013-08";"T1";"3.00622337"
"2013-08";"S1";"3.17870022"
"2013-08";"T2";"13878"
"2013-08";"S2";"13771.68394683"
"2013-08";"RS";"181129"
"2013-08";"E";"4322899"
"2013-09";"K";"4783"
"2013-09";"T0";"131072"
"2013-09";"S0";"138204"
"2013-09";"T1";"3.03203938"
"2013-09";"S1";"3.19702126"
"2013-09";"T2";"14235"
"2013-09";"S2";"13605.17390833"
"2013-09";"RS";"183741"
"2013-09";"E";"4322899"
"2013-10";"K";"5131"
"2013-10";"T0";"133443"
"2013-10";"S0";"137648"
"2013-10";"T1";"3.08688683"
"2013-10";"S1";"3.18415952"
