"CubeId";"zimoma"
"PublishingDate";"2023-04-03 14:30"

"Date";"D0";"Value"
"1991-12";"3M1";"4.25"
"1991-12";"TONA";
"1991-12";"3M2";"5.5625"
"1991-12";"SONIA";
"1991-12";"3M3";"11"
"1991-12";"ESTR";
"1991-12";"EURIBOR";
"1991-12";"3M4";"10.59375"
"1992-01";"SARON";
"1992-01";"1TGT";"7.125"
"1992-01";"EG3M";"7.264"
"1992-01";"3M0";"7.5"
"1992-01";"SOFR";
"1992-01";"3M1";"4.1875"
"1992-01";"TONA";
"1992-01";"3M2";"5.1875"
"1992-01";"SONIA";
"1992-01";"3M3";"10.74219"
"1992-01";"ESTR";
"1992-01";"EURIBOR";
"1992-01";"3M4";"10.5"
"1992-02";"SARON";
"1992-02";"1TGT";"7.5"
"1992-02";"EG3M";"7.58"
"1992-02";"3M0";"7.6875"
"1992-02";"SOFR";
"1992-02";"3M1";"4.25"
"1992-02";"TONA";
"1992-02";"3M2";"5.1875"
"1992-02";"SONIA";
"1992-02";"3M3";"10.375"
"1992-02";"ESTR";
"1992-02";"EURIBOR";
"1992-02";"3M4";"10.0625"
"1992-03";"SARON";
"1992-03";"1TGT";"9"
"1992-03";"EG3M";
"1992-03";"3M0";"8.9375"
"1992-03";"SOFR";
"1992-03";"3M1";"4.36719"
"1992-03";"TONA";
"1992-03";"3M2";"4.8125"
"1992-03";"SONIA";
"1992-03";"3M3";"10.875"
"1992-03";"ESTR";
"1992-03";"EURIBOR";
"1992-03";"3M4";"10.1875"
"1992-04";"SARON";
"1992-04";"1TGT";"8.625"
"1992-04";"EG3M";"8.651"
"1992-04";"3M0";"8.875"
"1992-04";"SOFR";
"1992-04";"3M1";"4.0625"
"1992-04";"TONA";
"1992-04";"3M2";"4.75"
"1992-04";"SONIA";
"1992-04";"3M3";"10.625"
"1992-04";"ESTR";
"1992-04";"EURIBOR";
"1992-04";"3M4";"10.25"
"1992-05";"SARON";
"1992-05";"1TGT";"9.625"
"1992-05";"EG3M";"9.052"
"1992-05";"3M0";"9.4375"
"1992-05";"SOFR";
"1992-05";"3M1";"4.0625"
"1992-05";"TONA";
"1992-05";"3M2";"4.75"
"1992-05";"SONIA";
"1992-05";"3M3";"10.0625"
"1992-05";"ESTR";
"1992-05";"EURIBOR";
"1992-05";"3M4";"10.25"
"1992-06";"SARON";
"1992-06";"1TGT";"8.75"
"1992-06";"EG3M";
"1992-06";"3M0";"9.25"
"1992-06";"SOFR";
"1992-06";"3M1";"3.9375"
"1992-06";"TONA";
"1992-06";"3M2";"4.5625"
"1992-06";"SONIA";
"1992-06";"3M3";"10.1875"
"1992-06";"ESTR";
"1992-06";"EURIBOR";
"1992-06";"3M4";"10.6875"
"1992-07";"SARON";
"1992-07";"1TGT";"8.25"
"1992-07";"EG3M";"8.502"
"1992-07";"3M0";"8.625"
"1992-07";"SOFR";
"1992-07";"3M1";"3.4375"
"1992-07";"TONA";
"1992-07";"3M2";"4.125"
"1992-07";"SONIA";
"1992-07";"3M3";"10.375"
"1992-07";"ESTR";
"1992-07";"EURIBOR";
"1992-07";"3M4";"11.125"
"1992-08";"SARON";
"1992-08";"1TGT";"7.375"
"1992-08";"EG3M";"7.892"
"1992-08";"3M0";"7.875"
"1992-08";"SOFR";
"1992-08";"3M1";"3.5"
"1992-08";"TONA";
"1992-08";"3M2";"3.9375"
"1992-08";"SONIA";
"1992-08";"3M3";"10.625"
"1992-08";"ESTR";
"1992-08";"EURIBOR";
"1992-08";"3M4";"11.32031"
"1992-09";"SARON";
"1992-09";"1TGT";"7"
"1992-09";"EG3M";
"1992-09";"3M0";"6.98438"
"1992-09";"SOFR";
"1992-09";"3M1";"3.26563"
"1992-09";"TONA";
"1992-09";"3M2";"3.9375"
"1992-09";"SONIA";
"1992-09";"3M3";"9.0625"
"1992-09";"ESTR";
"1992-09";"EURIBOR";
"1992-09";"3M4";"12.625"
"1992-10";"SARON";
"1992-10";"1TGT";"6.25"
"1992-10";"EG3M";"6.061"
"1992-10";"3M0";"6.375"
"1992-10";"SOFR";
"1992-10";"3M1";"3.5625"
"1992-10";"TONA";"4"
"1992-10";"3M2";"3.8125"
"1992-10";"SONIA";
"1992-10";"3M3";"7.625"
"1992-10";"ESTR";
"1992-10";"EURIBOR";
"1992-10";"3M4";"10.375"
"1992-11";"SARON";
"1992-11";"1TGT";"6.5"
"1992-11";"EG3M";"6.4"
"1992-11";"3M0";"6.70313"
"1992-11";"SOFR";
"1992-11";"3M1";"4"
"1992-11";"TONA";"3.91"
"1992-11";"3M2";"3.8125"
"1992-11";"SONIA";
"1992-11";"3M3";"7.4375"
"1992-11";"ESTR";
"1992-11";"EURIBOR";
"1992-11";"3M4";"11.35156"
"1992-12";"SARON";
"1992-12";"1TGT";"6.375"
"1992-12";"EG3M";
"1992-12";"3M0";"6"
"1992-12";"SOFR";
"1992-12";"3M1";"3.4375"
"1992-12";"TONA";"3.91"
"1992-12";"3M2";"3.8125"
"1992-12";"SONIA";
"1992-12";"3M3";"7.07031"
"1992-12";"ESTR";
"1992-12";"EURIBOR";
"1992-12";"3M4";"10.29688"
"1993-01";"SARON";
"1993-01";"1TGT";"5.25"
"1993-01";"EG3M";"5.503"
"1993-01";"3M0";"5.4375"
"1993-01";"SOFR";
"1993-01";"3M1";"3.25"
"1993-01";"TONA";"3.875"
"1993-01";"3M2";"3.53125"
"1993-01";"SONIA";
"1993-01";"3M3";"6.375"
"1993-01";"ESTR";
"1993-01";"EURIBOR";
"1993-01";"3M4";"9.92188"
"1993-02";"SARON";
"1993-02";"1TGT";"5.75"
"1993-02";"EG3M";"5.478"
"1993-02";"3M0";"5.5"
"1993-02";"SOFR";
"1993-02";"3M1";"3.21094"
"1993-02";"TONA";"3.219"
"1993-02";"3M2";"3.3125"
"1993-02";"SONIA";
"1993-02";"3M3";"6.25"
"1993-02";"ESTR";
"1993-02";"EURIBOR";
"1993-02";"3M4";"9.6875"
"1993-03";"SARON";
"1993-03";"1TGT";"5.625"
"1993-03";"EG3M";"5.109"
"1993-03";"3M0";"5.1875"
"1993-03";"SOFR";
"1993-03";"3M1";"3.25"
"1993-03";"TONA";"3.156"
"1993-03";"3M2";"3.3125"
"1993-03";"SONIA";
"1993-03";"3M3";"6"
"1993-03";"ESTR";
"1993-03";"EURIBOR";
"1993-03";"3M4";"9.125"
"1993-04";"SARON";
"1993-04";"1TGT";"5.25"
"1993-04";"EG3M";"4.898"
"1993-04";"3M0";"5.125"
"1993-04";"SOFR";
"1993-04";"3M1";"3.1875"
"1993-04";"TONA";"3.25"
"1993-04";"3M2";"3.25"
"1993-04";"SONIA";
"1993-04";"3M3";"6.1875"
"1993-04";"ESTR";
"1993-04";"EURIBOR";
"1993-04";"3M4";"8.46094"
"1993-05";"SARON";
"1993-05";"1TGT";"4.875"
"1993-05";"EG3M";"4.801"
"1993-05";"3M0";"5.15625"
"1993-05";"SOFR";
"1993-05";"3M1";"3.375"
"1993-05";"TONA";"3.219"
"1993-05";"3M2";"3.3125"
"1993-05";"SONIA";
"1993-05";"3M3";"5.9375"
"1993-05";"ESTR";
"1993-05";"EURIBOR";
"1993-05";"3M4";"7.625"
"1993-06";"SARON";
"1993-06";"1TGT";"5.375"
"1993-06";"EG3M";"4.967"
"1993-06";"3M0";"5.03125"
"1993-06";"SOFR";
"1993-06";"3M1";"3.3125"
"1993-06";"TONA";"3.313"
"1993-06";"3M2";"3.3125"
"1993-06";"SONIA";
"1993-06";"3M3";"6.0625"
"1993-06";"ESTR";
"1993-06";"EURIBOR";
"1993-06";"3M4";"7.375"
"1993-07";"SARON";
"1993-07";"1TGT";"4.75"
"1993-07";"EG3M";"4.436"
"1993-07";"3M0";"4.6875"
"1993-07";"SOFR";
"1993-07";"3M1";"3.3125"
"1993-07";"TONA";"3.313"
"1993-07";"3M2";"3.25"
"1993-07";"SONIA";
"1993-07";"3M3";"5.89063"
"1993-07";"ESTR";
"1993-07";"EURIBOR";
"1993-07";"3M4";"7.99219"
"1993-08";"SARON";
"1993-08";"1TGT";"5"
"1993-08";"EG3M";"4.489"
"1993-08";"3M0";"4.8125"
"1993-08";"SOFR";
"1993-08";"3M1";"3.25"
"1993-08";"TONA";"3.031"
"1993-08";"3M2";"2.79688"
"1993-08";"SONIA";
"1993-08";"3M3";"6"
"1993-08";"ESTR";
"1993-08";"EURIBOR";
"1993-08";"3M4";"7.75"
"1993-09";"SARON";
"1993-09";"1TGT";"4.625"
"1993-09";"EG3M";
"1993-09";"3M0";"4.75"
"1993-09";"SOFR";
"1993-09";"3M1";"3.375"
"1993-09";"TONA";"3.094"
"1993-09";"3M2";"2.5625"
"1993-09";"SONIA";
"1993-09";"3M3";"6.0625"
"1993-09";"ESTR";
"1993-09";"EURIBOR";
"1993-09";"3M4";"7.6875"
"1993-10";"SARON";
"1993-10";"1TGT";"4.625"
"1993-10";"EG3M";"4.291"
"1993-10";"3M0";"4.5625"
"1993-10";"SOFR";
"1993-10";"3M1";"3.4375"
"1993-10";"TONA";"2.5"
"1993-10";"3M2";"2.42188"
"1993-10";"SONIA";
"1993-10";"3M3";"5.75"
"1993-10";"ESTR";
"1993-10";"EURIBOR";
"1993-10";"3M4";"7.3125"
"1993-11";"SARON";
"1993-11";"1TGT";"4.5"
"1993-11";"EG3M";"4.238"
"1993-11";"3M0";"4.5"
"1993-11";"SOFR";
"1993-11";"3M1";"3.5"
"1993-11";"TONA";"2.406"
"1993-11";"3M2";"2.1875"
"1993-11";"SONIA";
"1993-11";"3M3";"5.4375"
"1993-11";"ESTR";
"1993-11";"EURIBOR";
"1993-11";"3M4";"6.75781"
"1993-12";"SARON";
"1993-12";"1TGT";"4.125"
"1993-12";"EG3M";
"1993-12";"3M0";"4.125"
"1993-12";"SOFR";
"1993-12";"3M1";"3.375"
"1993-12";"TONA";"2.438"
"1993-12";"3M2";"2.125"
"1993-12";"SONIA";
"1993-12";"3M3";"5.4375"
"1993-12";"ESTR";
"1993-12";"EURIBOR";
"1993-12";"3M4";"6.3125"
"1994-01";"SARON";
"1994-01";"1TGT";"4.25"
"1994-01";"EG3M";"3.802"
"1994-01";"3M0";"4.07813"
"1994-01";"SOFR";
"1994-01";"3M1";"3.25"
"1994-01";"TONA";"2.281"
"1994-01";"3M2";"2.25"
"1994-01";"SONIA";
"1994-01";"3M3";"5.5"
"1994-01";"ESTR";
"1994-01";"EURIBOR";
"1994-01";"3M4";"6.4375"
"1994-02";"SARON";
"1994-02";"1TGT";"4.25"
"1994-02";"EG3M";"3.855"
"1994-02";"3M0";"4.17188"
"1994-02";"SOFR";
"1994-02";"3M1";"3.75"
"1994-02";"TONA";"2.219"
"1994-02";"3M2";"2.375"
"1994-02";"SONIA";
"1994-02";"3M3";"5.1875"
"1994-02";"ESTR";
"1994-02";"EURIBOR";
"1994-02";"3M4";"6.375"
"1994-03";"SARON";
"1994-03";"1TGT";"4.125"
"1994-03";"EG3M";"3.903"
"1994-03";"3M0";"4.1875"
"1994-03";"SOFR";
"1994-03";"3M1";"3.9375"
"1994-03";"TONA";"4.5"
"1994-03";"3M2";"2.3125"
"1994-03";"SONIA";
"1994-03";"3M3";"5.38281"
"1994-03";"ESTR";
"1994-03";"EURIBOR";
"1994-03";"3M4";"6.3125"
"1994-04";"SARON";
"1994-04";"1TGT";"3.75"
"1994-04";"EG3M";"3.818"
"1994-04";"3M0";"4"
"1994-04";"SOFR";
"1994-04";"3M1";"4.3125"
"1994-04";"TONA";"2.219"
"1994-04";"3M2";"2.3125"
"1994-04";"SONIA";
"1994-04";"3M3";"5.25"
"1994-04";"ESTR";
"1994-04";"EURIBOR";
"1994-04";"3M4";"5.9375"
"1994-05";"SARON";
"1994-05";"1TGT";"4.25"
"1994-05";"EG3M";"4.109"
"1994-05";"3M0";"4.25"
"1994-05";"SOFR";
"1994-05";"3M1";"4.625"
"1994-05";"TONA";"2.094"
"1994-05";"3M2";"2.1875"
"1994-05";"SONIA";
"1994-05";"3M3";"5.25"
"1994-05";"ESTR";
"1994-05";"EURIBOR";
"1994-05";"3M4";"6.03906"
"1994-06";"SARON";
"1994-06";"1TGT";"4"
"1994-06";"EG3M";"4.182"
"1994-06";"3M0";"4.32813"
"1994-06";"SOFR";
"1994-06";"3M1";"4.875"
"1994-06";"TONA";"2.094"
"1994-06";"3M2";"2.1875"
"1994-06";"SONIA";
"1994-06";"3M3";"5.20313"
"1994-06";"ESTR";
"1994-06";"EURIBOR";
"1994-06";"3M4";"5.9375"
"1994-07";"SARON";
"1994-07";"1TGT";"4"
"1994-07";"EG3M";"4.226"
"1994-07";"3M0";"4.375"
"1994-07";"SOFR";
"1994-07";"3M1";"4.875"
"1994-07";"TONA";"2.125"
"1994-07";"3M2";"2.25"
"1994-07";"SONIA";
"1994-07";"3M3";"5.60938"
"1994-07";"ESTR";
"1994-07";"EURIBOR";
"1994-07";"3M4";"6"
"1994-08";"SARON";
"1994-08";"1TGT";"3.875"
"1994-08";"EG3M";"4.182"
"1994-08";"3M0";"4.3125"
"1994-08";"SOFR";
"1994-08";"3M1";"5"
"1994-08";"TONA";"2.156"
"1994-08";"3M2";"2.375"
"1994-08";"SONIA";
"1994-08";"3M3";"5.5625"
"1994-08";"ESTR";
"1994-08";"EURIBOR";
"1994-08";"3M4";"5.9375"
"1994-09";"SARON";
"1994-09";"1TGT";"3.875"
"1994-09";"EG3M";"3.879"
"1994-09";"3M0";"4.1875"
"1994-09";"SOFR";
"1994-09";"3M1";"5.5"
"1994-09";"TONA";"2.375"
"1994-09";"3M2";"2.375"
"1994-09";"SONIA";
"1994-09";"3M3";"5.91406"
"1994-09";"ESTR";
"1994-09";"EURIBOR";
"1994-09";"3M4";"6"
"1994-10";"SARON";
"1994-10";"1TGT";"3.625"
"1994-10";"EG3M";"3.911"
"1994-10";"3M0";"4.0625"
"1994-10";"SOFR";
"1994-10";"3M1";"5.625"
"1994-10";"TONA";"2.281"
"1994-10";"3M2";"2.39063"
"1994-10";"SONIA";
"1994-10";"3M3";"6.0625"
"1994-10";"ESTR";
"1994-10";"EURIBOR";
"1994-10";"3M4";"6"
"1994-11";"SARON";
"1994-11";"1TGT";"3.375"
"1994-11";"EG3M";"3.798"
"1994-11";"3M0";"4.01563"
"1994-11";"SOFR";
"1994-11";"3M1";"6.1875"
"1994-11";"TONA";"2.281"
"1994-11";"3M2";"2.375"
"1994-11";"SONIA";
"1994-11";"3M3";"6.25"
"1994-11";"ESTR";
"1994-11";"EURIBOR";
"1994-11";"3M4";"6"
"1994-12";"SARON";
"1994-12";"1TGT";"3.5"
"1994-12";"EG3M";"4.061"
"1994-12";"3M0";"4.29688"
"1994-12";"SOFR";
"1994-12";"3M1";"6.5"
"1994-12";"TONA";"2.281"
"1994-12";"3M2";"2.4375"
"1994-12";"SONIA";
"1994-12";"3M3";"6.67969"
"1994-12";"ESTR";
"1994-12";"EURIBOR";
"1994-12";"3M4";"6.375"
"1995-01";"SARON";
"1995-01";"1TGT";"3.625"
"1995-01";"EG3M";"3.891"
"1995-01";"3M0";"4"
"1995-01";"SOFR";
"1995-01";"3M1";"6.3125"
"1995-01";"TONA";"2.25"
"1995-01";"3M2";"2.3125"
"1995-01";"SONIA";
"1995-01";"3M3";"6.79688"
"1995-01";"ESTR";
"1995-01";"EURIBOR";
"1995-01";"3M4";"6.1875"
"1995-02";"SARON";
"1995-02";"1TGT";"3.5"
"1995-02";"EG3M";"3.673"
"1995-02";"3M0";"3.875"
"1995-02";"SOFR";
"1995-02";"3M1";"6.25"
"1995-02";"TONA";"2.219"
"1995-02";"3M2";"2.3125"
"1995-02";"SONIA";
"1995-02";"3M3";"6.75"
"1995-02";"ESTR";
"1995-02";"EURIBOR";
"1995-02";"3M4";"6.375"
"1995-03";"SARON";
"1995-03";"1TGT";"3.4375"
"1995-03";"EG3M";"3.436"
"1995-03";"3M0";"3.5"
"1995-03";"SOFR";
"1995-03";"3M1";"6.25"
"1995-03";"TONA";"1.75"
"1995-03";"3M2";"1.76563"
"1995-03";"SONIA";
"1995-03";"3M3";"6.75"
"1995-03";"ESTR";
"1995-03";"EURIBOR";
"1995-03";"3M4";"6.75"
"1995-04";"SARON";
"1995-04";"1TGT";"3.375"
"1995-04";"EG3M";"3.299"
"1995-04";"3M0";"3.5"
"1995-04";"SOFR";
"1995-04";"3M1";"6.1875"
"1995-04";"TONA";"1.313"
"1995-04";"3M2";"1.4375"
"1995-04";"SONIA";
"1995-04";"3M3";"7"
"1995-04";"ESTR";
"1995-04";"EURIBOR";
"1995-04";"3M4";"6.375"
"1995-05";"SARON";
"1995-05";"1TGT";"3.125"
"1995-05";"EG3M";"3.074"
"1995-05";"3M0";"3.26563"
"1995-05";"SOFR";
"1995-05";"3M1";"6.0625"
"1995-05";"TONA";"1.32"
"1995-05";"3M2";"1.1875"
"1995-05";"SONIA";
"1995-05";"3M3";"6.6875"
"1995-05";"ESTR";
"1995-05";"EURIBOR";
"1995-05";"3M4";"6.25"
"1995-06";"SARON";
"1995-06";"1TGT";"3"
"1995-06";"EG3M";"2.905"
"1995-06";"3M0";"3.125"
"1995-06";"SOFR";
"1995-06";"3M1";"6.05859"
"1995-06";"TONA";"1.27"
"1995-06";"3M2";"1.25"
"1995-06";"SONIA";
"1995-06";"3M3";"7"
"1995-06";"ESTR";
"1995-06";"EURIBOR";
"1995-06";"3M4";"6.25"
"1995-07";"SARON";
"1995-07";"1TGT";"2.5"
"1995-07";"EG3M";"2.436"
"1995-07";"3M0";"2.73438"
"1995-07";"SOFR";
"1995-07";"3M1";"5.875"
"1995-07";"TONA";"0.84"
"1995-07";"3M2";"0.8125"
"1995-07";"SONIA";
"1995-07";"3M3";"6.9375"
"1995-07";"ESTR";
"1995-07";"EURIBOR";
"1995-07";"3M4";"6.03125"
"1995-08";"SARON";
"1995-08";"1TGT";"2.875"
"1995-08";"EG3M";"2.688"
"1995-08";"3M0";"2.875"
"1995-08";"SOFR";
"1995-08";"3M1";"5.88281"
"1995-08";"TONA";"0.86"
"1995-08";"3M2";"0.78125"
"1995-08";"SONIA";
"1995-08";"3M3";"6.85156"
"1995-08";"ESTR";
"1995-08";"EURIBOR";
"1995-08";"3M4";"5.6875"
"1995-09";"SARON";
"1995-09";"1TGT";"2"
"1995-09";"EG3M";"2.291"
"1995-09";"3M0";"2.48438"
"1995-09";"SOFR";
"1995-09";"3M1";"5.95313"
"1995-09";"TONA";"0.53"
"1995-09";"3M2";"0.46875"
"1995-09";"SONIA";
"1995-09";"3M3";"6.82813"
"1995-09";"ESTR";
"1995-09";"EURIBOR";
"1995-09";"3M4";"5.75"
"1995-10";"SARON";
"1995-10";"1TGT";"1.875"
"1995-10";"EG3M";"1.924"
"1995-10";"3M0";"2.07813"
"1995-10";"SOFR";
"1995-10";"3M1";"5.9375"
"1995-10";"TONA";"0.47"
"1995-10";"3M2";"0.5"
"1995-10";"SONIA";
"1995-10";"3M3";"6.8125"
"1995-10";"ESTR";
"1995-10";"EURIBOR";
"1995-10";"3M4";"5.75"
"1995-11";"SARON";
"1995-11";"1TGT";"2"
"1995-11";"EG3M";"1.884"
"1995-11";"3M0";"2.125"
"1995-11";"SOFR";
"1995-11";"3M1";"5.875"
"1995-11";"TONA";"0.47"
"1995-11";"3M2";"0.48438"
"1995-11";"SONIA";
"1995-11";"3M3";"6.58594"
"1995-11";"ESTR";
"1995-11";"EURIBOR";
"1995-11";"3M4";"5.5"
"1995-12";"SARON";
"1995-12";"1TGT";"1.75"
"1995-12";"EG3M";"1.711"
"1995-12";"3M0";"1.8125"
"1995-12";"SOFR";
"1995-12";"3M1";"5.625"
"1995-12";"TONA";"0.46"
"1995-12";"3M2";"0.5"
"1995-12";"SONIA";
"1995-12";"3M3";"6.5625"
"1995-12";"ESTR";
"1995-12";"EURIBOR";
"1995-12";"3M4";"5.16406"
"1996-01";"SARON";
"1996-01";"1TGT";"1.5"
"1996-01";"EG3M";"1.501"
"1996-01";"3M0";"1.76563"
"1996-01";"SOFR";
"1996-01";"3M1";"5.375"
"1996-01";"TONA";"0.49"
"1996-01";"3M2";"0.5625"
"1996-01";"SONIA";
"1996-01";"3M3";"6.3125"
"1996-01";"ESTR";
"1996-01";"EURIBOR";
"1996-01";"3M4";"4.64453"
"1996-02";"SARON";
"1996-02";"1TGT";"1.25"
"1996-02";"EG3M";"1.441"
"1996-02";"3M0";"1.625"
"1996-02";"SOFR";
"1996-02";"3M1";"5.30469"
"1996-02";"TONA";"0.46"
"1996-02";"3M2";"0.76563"
"1996-02";"SONIA";
"1996-02";"3M3";"6.1875"
"1996-02";"ESTR";
"1996-02";"EURIBOR";
"1996-02";"3M4";"4.6875"
"1996-03";"SARON";
"1996-03";"1TGT";"1.375"
"1996-03";"EG3M";"1.581"
"1996-03";"3M0";"1.79688"
"1996-03";"SOFR";
"1996-03";"3M1";"5.47266"
"1996-03";"TONA";"0.49"
"1996-03";"3M2";"0.60938"
"1996-03";"SONIA";
"1996-03";"3M3";"6.125"
"1996-03";"ESTR";
"1996-03";"EURIBOR";
"1996-03";"3M4";"4.63672"
"1996-04";"SARON";
"1996-04";"1TGT";"1.625"
"1996-04";"EG3M";"1.541"
"1996-04";"3M0";"1.875"
"1996-04";"SOFR";
"1996-04";"3M1";"5.48438"
"1996-04";"TONA";"0.5"
"1996-04";"3M2";"0.66797"
"1996-04";"SONIA";
"1996-04";"3M3";"6.07031"
"1996-04";"ESTR";
"1996-04";"EURIBOR";
"1996-04";"3M4";"4.29688"
"1996-05";"SARON";
"1996-05";"1TGT";"2.625"
"1996-05";"EG3M";"2.012"
"1996-05";"3M0";"2.625"
"1996-05";"SOFR";
"1996-05";"3M1";"5.5"
"1996-05";"TONA";"0.49"
"1996-05";"3M2";"0.55469"
"1996-05";"SONIA";
"1996-05";"3M3";"6.125"
"1996-05";"ESTR";
"1996-05";"EURIBOR";
"1996-05";"3M4";"4.42969"
"1996-06";"SARON";
"1996-06";"1TGT";"2.125"
"1996-06";"EG3M";"2.508"
"1996-06";"3M0";"2.5625"
"1996-06";"SOFR";
"1996-06";"3M1";"5.58203"
"1996-06";"TONA";"0.47"
"1996-06";"3M2";"0.60156"
"1996-06";"SONIA";
"1996-06";"3M3";"5.875"
"1996-06";"ESTR";
"1996-06";"EURIBOR";
"1996-06";"3M4";"4.4375"
"1996-07";"SARON";
"1996-07";"1TGT";"2.25"
"1996-07";"EG3M";"2.344"
"1996-07";"3M0";"2.5625"
"1996-07";"SOFR";
"1996-07";"3M1";"5.67578"
"1996-07";"TONA";"0.5"
"1996-07";"3M2";"0.6875"
"1996-07";"SONIA";
"1996-07";"3M3";"5.82813"
"1996-07";"ESTR";
"1996-07";"EURIBOR";
"1996-07";"3M4";"4.46094"
"1996-08";"SARON";
"1996-08";"1TGT";"1.75"
"1996-08";"EG3M";"1.94"
"1996-08";"3M0";"2.17188"
"1996-08";"SOFR";
"1996-08";"3M1";"5.5625"
"1996-08";"TONA";"0.47"
"1996-08";"3M2";"0.51953"
"1996-08";"SONIA";
"1996-08";"3M3";"5.8125"
"1996-08";"ESTR";
"1996-08";"EURIBOR";
"1996-08";"3M4";"4.36719"
"1996-09";"SARON";
"1996-09";"1TGT";"1.125"
"1996-09";"EG3M";"1.457"
"1996-09";"3M0";"1.5"
"1996-09";"SOFR";
"1996-09";"3M1";"5.625"
"1996-09";"TONA";"0.52"
"1996-09";"3M2";"0.51563"
"1996-09";"SONIA";
"1996-09";"3M3";"5.95313"
"1996-09";"ESTR";
"1996-09";"EURIBOR";
"1996-09";"3M4";"4.1875"
"1996-10";"SARON";
"1996-10";"1TGT";"1.5"
"1996-10";"EG3M";"1.374"
"1996-10";"3M0";"1.8125"
"1996-10";"SOFR";
"1996-10";"3M1";"5.5"
"1996-10";"TONA";"0.49"
"1996-10";"3M2";"0.5"
"1996-10";"SONIA";
"1996-10";"3M3";"6.28125"
"1996-10";"ESTR";
"1996-10";"EURIBOR";
"1996-10";"3M4";"4.1875"
"1996-11";"SARON";
"1996-11";"1TGT";"1.625"
"1996-11";"EG3M";"1.25"
"1996-11";"3M0";"2.0625"
"1996-11";"SOFR";
"1996-11";"3M1";"5.5"
"1996-11";"TONA";"0.48"
"1996-11";"3M2";"0.48438"
"1996-11";"SONIA";
"1996-11";"3M3";"6.42969"
"1996-11";"ESTR";
"1996-11";"EURIBOR";
"1996-11";"3M4";"4.19531"
"1996-12";"SARON";
"1996-12";"1TGT";"1.5"
"1996-12";"EG3M";"1.687"
"1996-12";"3M0";"1.875"
"1996-12";"SOFR";
"1996-12";"3M1";"5.5625"
"1996-12";"TONA";"0.44"
"1996-12";"3M2";"0.49219"
"1996-12";"SONIA";
"1996-12";"3M3";"6.54688"
"1996-12";"ESTR";
"1996-12";"EURIBOR";
"1996-12";"3M4";"4.1875"
"1997-01";"SARON";
"1997-01";"1TGT";"1.5"
"1997-01";"EG3M";"1.561"
"1997-01";"3M0";"1.73438"
"1997-01";"SOFR";
"1997-01";"3M1";"5.5625"
"1997-01";"TONA";"0.48"
"1997-01";"3M2";"0.5"
"1997-01";"SONIA";"6.19"
"1997-01";"3M3";"6.32813"
"1997-01";"ESTR";
"1997-01";"EURIBOR";
"1997-01";"3M4";"4.125"
"1997-02";"SARON";
"1997-02";"1TGT";"1.625"
"1997-02";"EG3M";"1.521"
"1997-02";"3M0";"1.75"
"1997-02";"SOFR";
"1997-02";"3M1";"5.53906"
"1997-02";"TONA";"0.47"
"1997-02";"3M2";"0.51953"
"1997-02";"SONIA";"5.79"
"1997-02";"3M3";"6.25"
"1997-02";"ESTR";
"1997-02";"EURIBOR";
"1997-02";"3M4";"4.24219"
"1997-03";"SARON";
"1997-03";"1TGT";"1.625"
"1997-03";"EG3M";"1.748"
"1997-03";"3M0";"1.875"
"1997-03";"SOFR";
"1997-03";"3M1";"5.77344"
"1997-03";"TONA";"0.72"
"1997-03";"3M2";"0.57813"
"1997-03";"SONIA";"6.0282"
"1997-03";"3M3";"6.40234"
"1997-03";"ESTR";
"1997-03";"EURIBOR";
"1997-03";"3M4";"4.25"
"1997-04";"SARON";
"1997-04";"1TGT";"1.375"
"1997-04";"EG3M";"1.645"
"1997-04";"3M0";"1.8125"
"1997-04";"SOFR";
"1997-04";"3M1";"5.81641"
"1997-04";"TONA";"0.53"
"1997-04";"3M2";"0.58203"
"1997-04";"SONIA";"6.2641"
"1997-04";"3M3";"6.5625"
"1997-04";"ESTR";
"1997-04";"EURIBOR";
"1997-04";"3M4";"4.1875"
"1997-05";"SARON";
"1997-05";"1TGT";"0.5"
"1997-05";"EG3M";"1.23"
"1997-05";"3M0";"1.125"
"1997-05";"SOFR";
"1997-05";"3M1";"5.8125"
"1997-05";"TONA";"0.5"
"1997-05";"3M2";"0.59766"
"1997-05";"SONIA";"6.3054"
"1997-05";"3M3";"6.625"
"1997-05";"ESTR";
"1997-05";"EURIBOR";
"1997-05";"3M4";"4.1875"
"1997-06";"SARON";
"1997-06";"1TGT";"1.25"
"1997-06";"EG3M";"1.194"
"1997-06";"3M0";"1.4375"
"1997-06";"SOFR";
"1997-06";"3M1";"5.78125"
"1997-06";"TONA";"0.52"
"1997-06";"3M2";"0.65625"
"1997-06";"SONIA";"6.9709"
"1997-06";"3M3";"6.90234"
"1997-06";"ESTR";
"1997-06";"EURIBOR";
"1997-06";"3M4";"4.15625"
"1997-07";"SARON";
"1997-07";"1TGT";"1.25"
"1997-07";"EG3M";"1.302"
"1997-07";"3M0";"1.5625"
"1997-07";"SOFR";
"1997-07";"3M1";"5.70703"
"1997-07";"TONA";"0.5"
"1997-07";"3M2";"0.60938"
"1997-07";"SONIA";"6.2704"
"1997-07";"3M3";"7.125"
"1997-07";"ESTR";
"1997-07";"EURIBOR";
"1997-07";"3M4";"4.34375"
"1997-08";"SARON";
"1997-08";"1TGT";"1"
